Commit SHA,Commit message
f3590474b88eb624884912df0c4639f0aae30d5d,"Fix a few pip tests

* In training_test.py, avoid calling the assert_called() method, which
  is not universally available.
* Add tensorflow/contrib/data/python/kernel_tests:dataset_serialization_test
  as a pip package dependency to fix four failing contrib/data pip
  tests. Also remove ""testonly = 1"" from the py_library BUILD rule."
ed589590f8cfd4df3e189fcd7ca01c92d79bdae0,"Windows: Release script for C library GPU builds on Windows

Fixed https://github.com/tensorflow/tensorflow/issues/11062"
05e38c31deb273fbdf70b8dbb186815e6db5e3f0,fix the comments which mistake x for y
969f5a06271f506ce53c0078d2cf706393a7ee56,"Refactoring and bug-fixes for _build_initializer_expr.

- Rename _build_initializer_expr to _try_guard_against_uninitialized_dependencies so as to clarify what it does.

- Avoid invoking the logic in _try_guard_against_uninitialized_dependencies for cyclic graphs. This currently results in infinite recursion which blows the stack.

- Use memoization to reduce the number of redundant operations created by _try_guard_against_uninitialized_dependencies when it encounters initial values with diamond-shaped dependencies.

- Refactoring: Remove unnecessary logic in _try_guard_against_uninitialized_dependencies for dealing with types other than Tensor or Operation. The dependency graph of a Variable's _initial_value should only ever comprise these two types.

- Refactoring: Added some filtering logic to _try_guard_against_uninitialized_dependencies to avoid initial_values with cyclic dependencies

- Refactoring: Moved the recursive traversal of initial_value`s dependencies into _safe_initial_value_from_tensor and _safe_initial_value_from_op.

- Refactoring: Made it so _find_initialized_value_for_variable will return None when it can't find the initialized_value. Currently it returns a Tensor when it finds the initialized_value and an Operation when it can't. This makes the logic in the caller a bit more consistent and explicit.

Future changes will address more of the shortcomings of _build_initializer_expr.

PiperOrigin-RevId: 180876754"
0a96d596685a9c142a9aafbb942c3f18c559ab74,attempt again to fix java_op_gen_tool
0ff01f7873cfde968eb29ca961bd1359f0363c14,attempt to fix java_op_gen_tool
ddc2c1a0199e0c0be56c0229adf22f8e10ba1678,Attemp to fix java_op_gen_tool error
407bfe6a685b5d6a446039b532321d1dd044e04c,Attempt to fix error in java_op_gen_tool
f99275a6a309699c73e1bbebd89ba9aa32e79aa3,"Fix docs (#15864)

* Updating the supported ubuntu version as well as adding a note regarding AVX instructions.

* Lowercase Note.

* Couple more instances of 14.04.

* Removing the TF reference.

* Updating 0.12 reference to master."
f473c4065206e47fa8ac1f3b84013500f3e1af34,"Merge pull request #15863 from uber/typo-eager-value-gradients

Fix typo in eager value_and_gradients docstring"
d46eea5ae64e7a68bc2451681f6f4539e7a4c68d,"Java: Instructions for using GPUs via Maven.

GPU support in Maven is being packaged with 1.5.0-rc0 onwards
(for Linux)

Fixes #12909

PiperOrigin-RevId: 180859336"
b639608a6da140f720636582022a575d7c8a7650,"Fix bug causing OOM failure. An output parameter was not assigned in the failure path of GcsFileSystem::LoadBufferFromGCS(). The fix always zeroes the output parameter, and it also changes the consumer of this API so that the output value is only used when the return Status == OK.

PiperOrigin-RevId: 180847708"
4133786616f62ce29765c6cf50e363be201eef0f,Fix typo in eager value_and_gradients docstring
2ebfeda9bad9d1f867205fa8de3db564953ebc23,"Remove python boolean check from adjust_gamma (#14555)

* Update image_ops_impl.py

* Update image_ops_impl.py

* Update image_ops_impl.py

Added tensor not tensor based switch, to determine whether or not to use the tensor based assert or python boolean assert.

* Minor fixes

Check that gamma is a tensor, not image.
Update comment per style and correctness.
Print out gamma value in static error check.

* Fixed bugs in gamma implementation, switch to using _assert for tensor and python float assertion. Added unit tests.

* Use TF dtype for TF constant

* Fix style

* Fix typo in previous commit

* Update image_ops_test.py"
698bc996f7190f5cd836d48d29b8c1b3ddcd37c2,"Fixed the implementation of DataTypeString to avoid a stack overflow when
processing invalid types

PiperOrigin-RevId: 180839917"
e1a4cef6b8cda019401397ec4b4390a942927962,"Merge pull request #15853 from caisq/fix-configure

Fixes and formatting to configure.py"
805c17c451a536786460c553cef64be9819991de,"Fixes and formatting to configure.py

* Fix a bug in error generation regarding true/false string parsing
* Some minor style fixes"
1eedfb620521f0b4837a8ca7387a941fec4fa219,"Fix build issues with cuda 9.1 through updating eigen. (#15796)

* Revert ""Fix the headers error due to recent CUDA9.1 change (#15739)""

This reverts commit 3bc4900e7e60f43dc901523f1574f52440e7e701.

* Bump eigen dependency."
11d93d93fc194638a739a70c1609d65833d2a0c9,"[XLA] Fix xla_data.proto for protoc

The ""reserved"" keyword doesn't work in enumerations, replace it with a comment.

PiperOrigin-RevId: 180747499"
6db014b44863bab616f026beab461fd646fcb505,"Fix unstable test case for Select op (#15807)

* Revert ""Revert ""C++ gradient for Select (#14862)"" (#15764)""

This reverts commit 4c19f77d2acccc6bbf9ef493525ea553b109b571."
9ad5d74b3bc869260b6c65e6152b266a4e392123,"Fix bug with imported while loops with C API enabled.

Specifically, make control_flow_util.GetOutputContext robust to
imported exit nodes (which don't have control flow contexts). This was
a bug prior to the C API being enabled in that imported exit nodes
would not have contexts, but it happened to not be exposed. Note that
importing a metagraph will add the contexts back after doing the
initial import, but there's still a window where no contexts are
assigned.

PiperOrigin-RevId: 180730785"
5f0d3395d4c61000cf0cfb3dc681177147be938d,"Fix tf.nn.fractional_max_pool output have same batch size when feed with different input batch size. Fixes #14985.

PiperOrigin-RevId: 180724096"
c0bda7fe2817107440e6c2736818c84f5529d882,"[iOS] Add optional Selective Registration of Ops (#14421)

The current iOS library is huge. Add the ability to selectively
register for the ops the tensorflow library will support. This
greatly reduces resultant binary based on the network.

A ""full"" arm64 build was 122MB on my machine vs one selectively
registered for SSD Mobilenet was only 93MB.

Also fixes a minor bug where the selected arch wasn't being passed
to the compile_ios_protobuf.sh script.

TEST:build_all_ios.sh -a arm64 # generates a fat binary for arm64
     build_all_ios_sh -a arm64 -g ~/Downloads/op_inference_graph.pb
        #generates a binary that is much smaller"
5249342883bf9e76d67fd29d5d29033055dc88b9,"Memory allocation improvement for `decode_libsvm` (#15803)

* Memory allocation improvement for `decode_libsvm`

This fix is an improvement to 14330. Previously string split
was handled through `str_util::Split`, which may incur unnecessary
memory allocations. This fix uses StringPiece instead.

See comment 14330 for reference.

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>"
dbc3ea9aa74a129819cb117c7e8188bb2eed980e,"Merge pull request #15819 from meteorcloudy/revert-1

Revert ""Fix a bug: bfloat16 is unsigned on Windows (#15302)"""
6968c0816e8c803a99bdc1ea66257c29e1e4f92f,"MKL: Fixes for concat and elementwise ops (#15409)

* fix CPU -> cpu issue for ssd-vgg16

* fix unit test issues with concat op and minor enhancement in relu

* Change 'cpu' back to 'CPU', disable tanh/sub/mult eltwise op which cause unit test and ssd-vgg16 failure

* enable back the MKL_ML implementation of LRN

* enable back the MKL_ML implementation of LRN

* undo minor enhancement in relu - to avoid conflict with Niranjan's PR

* Removed work around for LRN"
8c2d6fc2b0202304885d5d6c3cba57eb2a1b3262,Fix git configuration on Windows (#15814)
510e521edea2b3ad7a65542336930710d3dddf09,"Merge pull request #15811 from Naman-Bhalla/patch-1

Fix typo in LinearModel() docstring"
47ad8b509e63559653eab46e5b43f10ae16614f0,"Merge pull request #15813 from elilienstein/typo_patch

Fix typo in UserInputError()"
961be409bbb0d3febf8a1005e67cb6750b75806d,"Fix ""the the"" typo

PiperOrigin-RevId: 180669193"
443c3d907a2c8f00f4b029bf386fc6d95471daa4,"Revert ""Fix a bug: bfloat16 is unsigned on Windows (#15302)""

This reverts commit fdf34a88bec9645473f10ba2d52df4cfcb80d582."
0f531b614f57283bb81901a87f4f6e6946d392bc,Fix typo in UserInputError()
86fc4698af19b6bd40acb068390262f2cd88edb3,"Fix typo in LinearModel() docstring

adn -> and"
c8afd2bf8816e03505214e3a562dfd941abe6112,"Fix the scope to prepend to names when importing metagraphs.

See #15326

PiperOrigin-RevId: 180645977"
0cce4840f561bd7f8b06603e0dc1dcbf05c46a03,"Fixed a typo that resulted in the graph being processed in reverse topological
order. This made shape inference far less efficient than it should be in some cases.

PiperOrigin-RevId: 180629882"
a8041609f182db130953e123d7be4823ea13d05e,"Use SetIsStateful in op registrations for GetSessionHandle GetSessionHandleV2 GetSessionTensor DeleteSessionTensor

These operations are stateful.   Fixes #15589.

PiperOrigin-RevId: 180618992"
a4301f0baa173a347caa34c606c19fd139b055e0,"[tf.data] Improve error message in `tf.data.FixedLengthRecordDataset`.

The iterator now eagerly returns an error message when the size of an input file
(minus header and footer) is not a multiple of the fixed-length record.

PiperOrigin-RevId: 180612356"
b6b4ceb1cbc4ed9e18af783be97564d857e11ef4,"re-enabling a test after the llvm bug was fixed

PiperOrigin-RevId: 180565013"
127c98b9e3ed3b79284c5f16046071aa4ac2e7cb,"[XLA] Fix a bug in --xla_hlo_profile and add a test that would have caught it

I'm pretty sure I introduced the bug when refactoring HloExecutionProfile some
time back.

Also change the bytes-per-cycle field to use a floating point format when its
value is less than 1, to avoid rounding down to 0 (common on CPU).

PiperOrigin-RevId: 180563380"
dfac1ba6e6a70e5fdee91ed1b20f577e9075cab3,"Grappler item_test: fix item order dependency

by replacing assertEqual() with assertItemsEqual()

Fixes test failures such as:
http://ci.tensorflow.org/view/Tensorflow%20Jenkins%20Monitored%20builds/job/nightly-matrix-cpu/TF_BUILD_IS_PIP=NO_PIP,TF_BUILD_PYTHON_VERSION=PYTHON3,label=cpu-slave/763/consoleFull

PiperOrigin-RevId: 180550331"
d87a9fbbc5f49ec5ae8eb52c62628f0b1a0bf67f,Fix invalid Markdown in docstring (#15774)
403642268695246aec08cf0577cd978b5f77ccb6,"Upgrade all TF base images to ubuntu 16. (#15458)

* Upgrade all TF base images to ubuntu 16.

* Update bazel version for CI docker image.

* Fix links to pylint in sanity build script.

* Upgrade bazel version to 0.8 on devel docker images."
9c776255b971bcae5228d883e3737f4ad9317de1,"Add S3 logging to TensorFlow's logging system (#15493)

* Add S3 logging to TensorFlow's logging system

This fix is an attempt to help the issue raised in 15159
where there is no logging in S3 file system and it is not easy
to debug to diagnose.

This fix adds S3 logging to TensFlow's logging with
```
LogLevel::Info -> INFO
LogLevel::Warn -> WARNING
LogLevel::Error -> ERROR
LogLevel::Fatal -> FATAL
```

This fix is related to 15159 (not a complete fix).

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>

* Sanitize with clang-format

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>

* Enable S3 logging to TensorFlow logging

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>

* Sanitize with clang-format

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>

* Update Bazel BUILD file

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>

* Address review feedbacks.

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>

* const local variable

* Make local variable const and avoid std::string

* Add punctuation & remove redundant comment

* Expose  InitializeAWSLogging and ShutdownAWSLogging in S3Logging

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>

* Fix style.

* move static functions first
* move member functions before members fields
* see if DISALLOW_COPY_AND_ASSIGN will work.

* Update `S3Log` => `AWSLog` for review feedback

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>

* Set TF_CPP_MIN_LOG_LEVEL=1 to filter out LOG(INFO)

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>"
b5b57d3f0b55927d487a2d146e3ff9cdb14afe60,[XLA] Fix std::array initialization take 2 (#15750)
ce89a99bfc26089b79bcd591c6f02e83b7aee60a,fix doc `tf.data.contrib.map_and_batch` to `tf.contrib.data.map_and_batch` (#15710)
5aaab8570cba65bacd69e1b4407f2736d01b623a,"Used template version of SafeStringToNumeric to reduce code duplication (#15704)

This fix uses template version of SafeStringToNumeric to avoid
customerized ConvertHelper, for the purpose of reduce code duplication.

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>"
4182ece77aae763f2acc07255c40279cbe3c587a,"improve compute high rank hessians (#15308)

* fix possible compute high rank hessian

fix possible compute high rank hessian

* add high rank hessians unittest

* fix retuning a shape of hessian \w test

* fix use implicitly tensor shape

* Space nearby operators.

* fix to tensorflow style guide

* fix to tensorflow style guide (Space nearby operators)"
1adee6281635b34e1a6f97bda73e6e2da50eebc8,"Sgdr fix (#14500)

* Fix SGDR implementation.

Add cosine_decay_restarts to the API.

Remove sgdr decay from contrib.

* Remove old sgdr file from the BUILD file

* Golden file update"
3bc4900e7e60f43dc901523f1574f52440e7e701,Fix the headers error due to recent CUDA9.1 change (#15739)
4fe79e971d64ff70caa300bdbf71b18d286959df,"Fix out of memory issue on Tegra devices (#15702)

TF used to allocate (available memory - 300MB) or (available memory - 225MB)
for TF to use. This is fine for graphic cards, but will cause out of memory
issue on Tegra.
Modify to allocate (available memory - 1GB) for Tegra"
